,10percentage,12percentage,CollegeTier,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,SubjectCount,SubjectTotal,Age,YOE,Enc_Designation,Enc_Gender,Enc_Degree,Enc_Specialization,Enc_CollegeState,enc_City_Type,Salary_Class
2376,76.0,88.0,2,72.72,0,355,425,385,1,1,0,0,0,0,0,0,1.2828,0.8128,0.5269,-0.407769999999999,0.5419,2,0.9802186781645681,24.6,0.0,230,0,0,32,14,1.0,Good
2377,92.6,91.6,1,79.74,1,710,560,590,1,1,1,0,0,0,0,0,1.4208,1.2114,-0.2974,-1.6289,0.6721,3,1.1428576483383774,24.3,1.4,217,1,0,20,4,0.0,Good
2378,89.0,75.0,2,76.6,0,545,445,625,1,1,1,0,0,0,1,0,0.6646,-0.7473,-1.5051,1.1199,-0.1295,4,0.9906676626610462,27.6,4.2,362,1,0,20,16,0.0,Average
2379,80.33,81.0,2,78.5,0,385,595,440,1,0,1,0,0,0,0,0,-0.0154,0.5454,1.2396,-0.1076,-0.2859,2,1.1310262453021485,24.2,0.7,321,1,0,19,13,1.0,Good
2380,52.0,55.0,2,68.0,1,345,455,335,1,1,1,0,0,0,0,0,-1.3447,-0.1232,0.2366,1.4724,0.1864,3,0.6421302443228694,28.0,1.6,38,1,0,10,18,1.0,Average
2381,80.0,90.0,2,79.0,1,465,410,530,1,0,1,0,0,0,1,0,0.7027,0.7119,-3.3713,0.2727,0.4805,3,1.2795357593411658,24.1,0.3,340,0,0,20,21,0.0,Low
2382,80.0,80.6,2,71.9,0,420,545,495,1,1,0,1,0,0,0,0,1.2772,0.0459,0.9322,-1.6289,0.8637,3,1.367188939835033,23.5,0.6,235,1,0,13,12,1.0,Good
2383,66.0,64.0,2,68.0,0,590,630,780,1,0,1,0,0,0,0,0,0.5591,0.8784,-0.7585,0.5262,-0.4776,2,0.38743899956733696,25.0,1.4,340,1,0,20,23,1.0,Good
2384,79.66,87.0,2,74.1,0,525,475,505,1,0,0,0,1,0,0,0,-0.880999999999999,-0.6693,-0.7068,0.0622299999999999,-0.1295,2,0.5064111512498872,26.6,1.0,185,1,0,38,0,0.0,Good
2385,86.6,88.5,2,67.17,1,465,510,520,0,1,0,0,0,0,0,0,0.7027,0.3789,0.01,0.0192,-0.0943,1,0.2761282660332542,23.5,0.2,225,0,0,20,21,1.0,Good
2386,77.0,66.0,2,70.0,0,335,355,295,1,1,0,0,0,0,0,0,0.0464,0.5008,-0.0537,-0.4078,0.6603,2,1.0875236074226153,31.5,4.5,321,1,3,9,13,1.0,Average
2387,66.8,56.0,2,52.0,1,465,435,555,1,1,0,0,0,0,0,0,-0.1082,0.6568,0.0914,-1.1128,-0.6035,2,1.0875236074226153,26.9,1.1,189,1,0,10,14,1.0,Low
2388,81.6,81.8,2,65.2,1,545,620,885,1,1,0,0,0,0,0,0,0.99,1.3779,-0.1437,-0.8682,1.247,2,1.3506618868370308,25.2,2.5,362,1,0,10,18,1.0,Good
2389,86.0,70.0,2,68.31,0,375,365,465,1,1,0,0,1,0,0,0,0.9737,-1.5273,0.672,-0.0552,-1.2354,3,1.2013371161449542,27.7,5.3,17,1,0,38,6,1.0,Average
2390,74.67,69.5,2,69.0,1,545,545,435,0,1,0,0,0,0,0,0,1.59199999999999,0.7348,0.4906,-0.9953,0.1864,1,0.16923990498812352,24.9,0.2,106,1,2,41,14,1.0,Low
2391,73.2,74.3,2,65.0,0,475,495,415,1,1,0,0,0,0,0,0,1.2772,0.7119,-0.4511,-1.2486,-0.0943,2,1.053678331827835,25.5,0.6,353,1,0,13,11,1.0,Low
2392,78.0,50.0,2,61.0,0,375,425,315,1,1,0,0,0,0,0,0,0.6646,0.8128,-0.344,0.4148,-0.406,2,0.6002355049352299,25.4,2.2,154,0,0,10,11,1.0,Good
2393,68.5,64.5,2,70.3,1,605,540,465,1,1,0,1,0,0,0,0,0.8463,0.5454,0.7785,-1.5021,-0.2859,3,1.532878397407717,24.3,0.8,225,1,0,32,20,1.0,Good
2394,72.0,70.0,2,70.0,0,420,470,430,1,1,0,1,0,0,0,0,1.9953,0.0459,-0.1437,0.5262,0.6721,3,1.3047346010398178,24.4,1.7,155,1,0,13,0,1.0,Low
2395,95.54,90.0,1,59.0,1,465,610,530,1,1,0,0,0,0,0,1,-1.0208,-0.6201,0.6248,1.1601,-0.2859,3,0.6399824692538358,23.7,0.5,76,1,0,7,14,1.0,Good
2396,90.0,88.2,2,69.0,0,485,535,475,1,1,0,0,0,0,0,0,-0.7264,-0.9033,-1.3599,-0.1727,-0.4455,2,0.815643120578711,25.7,1.3,372,0,0,32,0,1.0,Low
2397,75.4,75.6,2,80.7,0,625,515,535,1,1,0,0,0,0,0,0,0.3555,1.1248,0.672,0.5323,1.4502,2,0.9002305379294782,25.5,1.6,372,0,0,32,16,1.0,Low
2398,58.0,64.0,2,62.0,0,475,485,365,1,1,0,0,0,0,0,0,0.3941,0.1888,1.2525,-0.349,-1.2354,2,0.2681730225688085,25.1,1.1,67,1,0,32,23,1.0,Low
2399,85.6,79.9,2,78.0,0,350,460,345,1,0,0,0,0,0,0,0,-0.4463,-0.2871,0.3174,1.2869,-0.0943,1,0.179873900247905,23.1,1.6,319,0,0,23,20,1.0,Low
2400,88.5,95.9,2,81.2,0,475,505,605,1,1,0,0,0,0,0,0,-0.1082,0.1888,0.5269,-0.5253,0.0284,2,1.2464424076594385,25.4,4.7,321,1,0,32,0,1.0,Average
2401,92.4,83.6,1,80.0,1,665,475,655,1,1,0,0,0,0,0,0,-0.7264,1.1248,-2.2308,-0.6428,0.8183,2,1.2835654826013976,26.5,1.9,126,1,3,9,4,1.0,Average
2402,78.0,77.0,2,83.0,1,710,590,605,1,1,1,0,0,0,0,0,-0.7335,1.3779,0.6248,0.2727,-0.6692,3,0.4939684168297308,25.7,0.8,319,1,0,20,25,1.0,Good
2403,78.5,83.0,2,77.72,0,350,470,405,1,1,1,0,0,0,0,0,1.7081,0.7119,0.6248,-1.3753,0.6721,3,0.5725940699551907,23.5,1.0,60,1,0,20,21,1.0,Low
2404,81.5,82.3,2,77.0,1,405,495,585,0,1,0,0,0,0,0,0,0.7027,0.0459,0.6248,-0.3612,-0.2859,1,0.22862232779097388,22.5,0.7,321,1,0,20,20,1.0,Good
2405,87.0,81.0,2,74.44,0,635,635,735,1,1,0,0,0,0,0,0,0.3555,-0.7473,-0.4891,-0.9953,-0.8799,2,1.2464424076594385,25.2,2.1,340,1,0,13,7,1.0,Good
2406,67.0,62.8,2,70.9,0,605,570,515,1,1,1,0,0,0,0,0,-0.3027,1.2114,-0.1437,0.653,-0.0943,3,1.1963018288609426,25.7,2.8,299,1,0,20,13,1.0,Good
2407,55.3,72.0,2,71.0,0,520,545,705,1,1,0,1,0,0,0,0,0.4155,-0.6201,-0.4511,-0.995,-1.0524,3,1.496312142999404,27.8,0.5,329,1,0,13,23,0.0,Low
2408,50.0,57.0,2,65.06,0,395,425,425,1,1,0,1,0,0,0,0,0.4155,-0.6504,0.3034,0.653,-0.4392,3,1.2334756936763975,22.8,0.6,156,1,0,32,23,0.0,Low
2409,75.4,60.2,2,78.78,0,535,415,705,1,1,0,0,0,0,0,0,-0.159,0.7119,1.547,-1.5021,-0.8608,2,1.2464424076594385,24.8,2.3,319,1,0,32,13,1.0,Good
2410,70.14,50.0,2,70.0,0,700,570,475,1,1,0,1,0,0,0,0,0.1282,0.7119,0.01,0.0192,0.0973,3,1.4265713626378835,24.0,1.5,263,1,0,13,16,1.0,Low
2411,76.0,79.9,2,80.6,1,745,590,475,0,1,0,0,1,0,0,0,0.4155,0.0459,-0.4511,-0.3612,-0.8608,2,0.4649643705463183,25.3,0.2,362,1,2,35,20,1.0,Good
2412,72.8,79.2,2,68.4,0,325,545,460,1,1,1,0,0,0,0,0,-0.8772,0.3789,0.4711,0.1459,-0.0943,3,0.8552353421703967,24.5,1.1,249,1,0,20,7,1.0,Low
2413,71.0,73.0,2,69.2,0,360,435,120,1,1,1,1,0,0,0,0,0.3941,-0.1232,-0.6343,1.0611,-0.1295,4,0.9628310245415772,24.4,1.0,65,1,0,32,20,1.0,Low
2414,77.0,75.0,2,62.0,0,675,630,485,1,1,1,0,0,0,0,0,1.7081,0.5454,0.9322,-0.4879,0.8637,3,0.602285281356616,25.5,2.3,225,1,0,19,14,1.0,Good
2415,82.0,81.9,2,80.2,0,695,465,365,1,1,1,0,0,0,0,0,-1.3447,0.1498,1.3614,-0.1727,-0.1295,3,0.9766291732701317,25.3,3.1,225,1,0,22,20,1.0,Good
2416,54.0,64.0,2,67.3,0,305,415,415,1,1,0,0,0,0,0,0,-0.1082,-0.7473,0.8171,-0.0552,-0.2875,2,0.9002305379294782,25.5,3.0,291,1,0,32,23,1.0,Good
2417,83.0,72.0,2,76.0,0,525,530,405,1,1,1,0,0,0,1,0,-0.159,0.3789,-2.4491,-0.8682,0.2889,4,0.9415179386684591,23.3,0.3,321,0,0,19,16,0.0,Low
2418,56.0,75.0,2,71.0,0,325,385,285,1,1,0,1,0,0,0,0,0.4155,0.3789,0.7785,-1.3753,1.247,3,0.9861531842101645,24.9,1.2,224,1,3,9,20,0.0,Low
2419,80.0,76.0,2,80.6,0,735,555,535,1,0,0,0,1,0,0,0,-0.4463,-0.9531,0.1637,0.0192,-2.0105,2,0.5342095615227942,22.8,0.5,122,1,0,38,3,0.0,Low
2420,75.4,68.8,2,79.0,0,440,565,430,1,1,0,1,0,0,0,0,1.7081,0.7119,1.2396,-1.8824,-0.2859,3,0.7134248487696057,22.9,1.2,29,1,0,32,13,1.0,Good
2421,83.0,81.0,2,65.21,1,510,305,310,1,1,1,0,0,1,1,0,-1.0208,-0.6201,-0.1437,1.4136,-0.0943,5,1.476545836022002,24.8,0.9,262,1,0,20,21,1.0,Low
2422,87.23,76.12,2,63.58,0,405,485,605,1,0,1,0,0,0,0,0,1.2772,0.7119,0.1637,-0.995,0.4805,2,0.512183021803851,23.2,0.8,22,0,0,19,14,1.0,Good
2423,78.16,84.28,2,62.0,0,505,375,485,1,1,0,0,0,0,0,0,-0.1855,-0.7473,0.2366,2.4712,-1.7093,2,0.815643120578711,26.5,3.8,147,1,0,10,11,1.0,Good
2424,85.5,81.1,2,72.44,0,365,495,485,1,1,0,0,0,0,0,0,0.8192,-0.1232,-0.344,-1.1128,-0.7615,2,1.0875236074226153,26.4,2.4,319,1,0,32,21,1.0,Low
2425,85.0,82.0,2,81.0,0,615,630,560,1,1,0,1,0,0,0,0,0.8463,0.3789,0.1637,-1.7556,-0.6692,3,1.4325096049181685,24.1,1.0,145,1,0,13,23,1.0,Good
2426,87.0,95.0,2,72.38,0,525,625,690,1,1,1,0,0,0,0,0,-0.4463,-0.4536,-0.9122,-0.8682,-0.6692,3,1.5873376915545463,23.6,1.9,300,1,0,20,0,1.0,Good
2427,85.0,76.0,2,71.0,1,570,520,430,1,1,0,0,0,0,0,0,1.5644,1.2114,0.6248,0.3995,0.8637,2,1.1192977649902822,24.8,2.4,3,1,0,10,18,0.0,Good
2428,74.0,50.0,2,65.0,1,440,375,470,1,0,0,0,1,0,0,0,-0.4463,0.2124,0.3174,0.3995,-0.4776,2,0.6822937502316544,24.6,1.8,221,1,0,39,11,1.0,Low
2429,70.0,77.4,2,83.0,0,335,505,595,1,1,0,1,0,0,0,0,0.2718,0.2124,-0.1437,-0.3612,0.2889,3,1.5744460933697122,23.4,1.8,144,1,0,13,23,1.0,Low
2430,73.6,75.0,2,87.56,0,475,585,485,1,0,0,0,0,1,0,0,0.7027,1.7109,0.4711,-0.7415,1.0554,2,0.5535247335008313,23.2,1.4,319,1,0,22,23,1.0,Good
2431,77.33,88.5,2,73.14,0,445,515,535,1,1,0,0,0,0,0,0,0.1623,-0.4353,-0.4891,-0.8778,-0.9194,2,1.2251237756465674,24.5,1.4,14,1,2,32,20,1.0,Good
2432,83.0,79.4,2,61.0,0,465,495,560,1,1,0,0,0,1,0,0,-0.5899,-0.1206,0.4711,0.653,-1.244,3,0.5662437532344314,23.1,1.0,39,1,0,22,23,0.0,Low
2433,73.0,70.6,2,72.0,0,570,520,470,1,0,0,0,1,0,0,0,-0.8772,0.8784,1.2396,0.2727,0.0973,2,0.5342095615227942,23.2,0.2,270,1,0,38,17,1.0,Low
2434,61.8,55.4,2,64.15,0,455,394,435,1,1,0,0,0,0,0,0,-1.6538,-0.7863,-0.598,1.5899,0.8183,2,0.8583707215307401,27.1,2.5,224,1,3,9,24,1.0,Good
2435,75.0,71.8,2,75.5,0,585,475,505,1,1,0,0,0,0,0,0,0.8192,0.2668,-0.2714,0.64983,-0.2875,2,0.9409331751860961,23.8,1.9,340,0,0,13,23,1.0,Good
2436,86.2,82.6,2,72.81,0,730,610,620,1,1,1,0,0,0,0,0,1.1336,1.0449,0.6248,-1.5021,0.2889,3,1.3135885722997518,23.5,1.4,142,1,0,20,17,1.0,Good
2437,83.0,80.0,2,69.58,0,325,470,570,1,1,0,0,0,0,0,0,0.1282,1.2114,0.01,-0.2344,0.2889,2,1.1489432041004213,25.6,0.4,319,1,3,9,0,1.0,Low
2438,83.0,80.8,2,70.24,0,615,645,695,1,1,0,0,0,0,0,0,-0.159,-0.7866,-0.1437,0.1459,-1.0524,2,1.1764431330850493,23.9,1.3,319,1,0,32,23,0.0,Good
2439,68.0,59.2,2,92.0,1,544,595,495,1,1,0,0,0,0,0,0,0.6646,1.7488,0.3817,-1.4653,-0.2875,2,1.1489432041004213,28.8,4.7,321,1,0,10,20,1.0,Good
2440,64.0,61.0,2,63.0,0,455,505,465,1,1,0,0,0,0,0,0,-1.7389,-1.2861,-1.3733,-0.6147,-0.4776,2,1.2018184735889843,22.8,0.9,47,1,0,14,24,1.0,Good
2441,68.5,85.2,2,73.4,0,575,425,425,1,1,0,0,0,0,0,0,-1.1901,-2.1513,-0.1988,0.8848,-1.5513,2,1.1489432041004213,25.6,1.9,321,1,0,32,0,1.0,Good
2442,91.0,91.0,2,81.0,0,375,405,385,1,1,1,0,0,0,0,0,0.0464,0.1498,-2.2308,-0.87777,0.0284,3,1.1641942920790094,25.0,2.9,242,0,0,23,20,1.0,Good
2443,82.5,95.7,2,72.0,1,430,435,355,1,1,0,0,0,1,0,0,-0.3027,1.7109,1.547,0.9066,1.0554,3,1.1459664928363513,23.2,1.2,351,1,0,17,21,1.0,Low
2444,74.0,82.3,2,75.5,1,435,615,525,1,1,0,0,0,0,0,0,0.51,0.1498,0.0552,1.7074,-0.1295,2,1.2996327463209776,25.2,2.7,224,1,0,10,4,1.0,Good
2445,67.0,76.0,2,58.0,0,345,525,325,1,1,1,0,0,0,0,1,-1.8083,-1.9953,-1.2148,-0.26087,-3.1311,4,0.8467918722858924,24.3,3.4,51,1,0,7,24,0.0,Good
2446,85.0,79.0,2,66.0,0,605,515,555,1,1,0,0,0,0,0,0,-1.3447,-0.1232,-2.2308,0.1798,0.0679,2,0.9802186781645681,26.3,0.3,351,1,0,32,7,1.0,Low
2447,78.0,75.85,2,73.9,0,555,385,545,1,1,1,0,0,0,0,0,0.5591,0.5454,0.3174,-0.2344,0.0973,3,1.1369194060580923,24.9,1.4,67,0,0,20,13,1.0,Good
2448,84.0,81.0,2,73.3,0,735,570,740,1,1,0,1,0,0,0,0,-1.5964,0.0875,2.5354,-0.5382,-0.5081,3,1.5690891773647242,24.1,1.0,321,1,0,13,10,0.0,Average
2449,94.4,78.67,2,62.0,1,745,555,455,1,1,1,0,0,0,1,0,-0.3027,-0.4536,-0.1437,-0.7415,-1.0524,4,1.165805413429304,24.3,0.6,351,1,0,20,11,1.0,Low
2450,85.38,78.0,2,82.1,0,580,420,655,1,1,0,1,0,0,0,0,-0.5899,0.5454,-0.6048,0.5262,0.0973,3,0.9920914264904497,25.2,1.8,225,0,0,13,25,1.0,Good
2451,90.0,92.0,2,76.4,1,695,450,665,1,1,1,0,0,0,0,0,-0.4463,0.0459,-0.4511,0.5262,0.2889,3,1.024135111512412,24.8,1.8,147,1,0,20,4,1.0,Average
2452,77.0,76.0,2,76.5,0,445,445,385,1,1,1,0,0,0,0,0,-1.9629,-1.3713,-1.3599,-0.7603,-0.4455,3,1.4931811092905014,26.4,4.8,189,1,0,20,17,1.0,Average
2453,86.5,58.04,2,68.0,0,360,370,390,1,1,1,0,0,0,1,0,1.2772,0.2124,-0.2974,-0.4879,0.6721,4,1.0020880099273666,23.1,0.8,135,0,0,19,16,0.0,Low
2454,87.0,91.8,2,74.0,0,475,520,475,1,0,0,0,1,0,0,0,0.8463,0.8784,0.9322,-1.2486,0.8637,2,0.839967152294431,22.5,0.1,184,1,0,38,0,1.0,Low
2455,75.4,65.2,2,76.0,0,590,555,560,1,1,0,1,0,0,0,0,-1.308,-0.6201,0.1637,0.3995,-1.0524,3,1.6307793188495694,24.2,1.6,29,1,0,13,17,1.0,Good
2456,89.0,79.0,2,68.0,0,535,495,485,1,1,0,0,0,0,0,0,0.4155,-0.4536,0.6248,1.0333,0.0973,2,0.7723596388838839,23.4,0.5,351,0,0,32,20,1.0,Low
2457,76.0,78.0,2,77.8,0,575,455,525,1,0,0,0,0,0,0,0,-1.1901,-0.0842,-1.0334,-0.05527,-0.7615,1,0.866139820406941,25.3,0.9,340,1,0,4,20,1.0,Good
2458,73.6,68.2,2,65.8,0,640,595,535,1,1,0,0,0,0,1,0,0.1282,0.8784,0.3174,-1.1218,0.0973,3,1.0752485167173294,25.0,0.9,309,1,0,19,14,1.0,Good
2459,87.33,89.0,2,75.4,1,525,415,475,1,1,0,0,0,0,0,0,0.8192,0.5008,0.8171,-0.4078,0.1864,2,1.1192977649902822,25.4,2.7,230,1,0,32,21,1.0,Average
2460,81.6,74.4,2,72.0,0,545,410,430,1,1,1,0,0,0,0,0,1.4208,0.8784,0.6248,-1.1218,0.4805,3,1.0953517100960972,23.2,0.4,85,0,0,20,8,1.0,Good
2461,74.0,74.0,2,72.0,0,345,570,455,1,1,0,0,0,0,0,0,-1.7389,-0.6201,-0.2974,-0.6147,-0.0943,2,0.68543715455471,24.1,0.7,156,1,0,13,20,1.0,Low
2462,81.2,78.0,2,70.0,0,485,525,310,1,1,0,0,0,0,0,0,-0.7651,-0.4353,-0.6343,0.8848,-0.9194,2,1.1489432041004213,24.1,0.6,319,1,0,32,23,0.0,Low
2463,81.6,77.0,2,66.46,1,465,470,500,1,0,1,0,0,0,0,0,0.7027,0.2124,-0.4511,-0.1076,-0.2859,2,0.8607911400248383,23.0,0.9,10,1,0,20,11,1.0,Low
2464,63.0,61.0,2,61.0,0,555,435,475,0,0,0,0,0,0,0,0,-0.7335,-0.4536,-0.4511,-0.8682,0.2889,0,0.0,26.4,1.7,40,1,0,4,17,0.0,Good
2465,83.4,77.4,1,70.0,0,565,675,725,1,1,1,0,0,0,0,0,-0.5719,0.6568,0.8171,-0.8778,0.3444,3,1.408394867333908,27.3,3.4,301,1,0,22,23,1.0,Average
2466,85.6,79.8,2,66.64,0,570,640,900,1,1,0,0,0,0,0,0,-0.4463,0.0459,-0.1437,0.1459,0.0973,2,1.3142285028401237,25.2,0.5,100,1,0,10,23,1.0,Low
2467,75.4,74.7,2,63.1,0,665,665,635,1,1,0,0,0,0,0,0,-0.2628,0.3448,0.3817,-1.1128,-1.0774,2,0.9409331751860961,26.6,2.0,362,1,0,32,20,1.0,Low
2468,91.6,85.6,1,72.7,1,590,575,635,1,1,1,0,0,0,0,0,1.1336,0.5454,0.01,-2.0092,0.8637,3,1.1725488597398026,22.9,0.7,340,1,0,20,4,1.0,Good
2469,87.6,79.8,2,83.4,0,710,655,840,1,0,1,0,0,0,0,0,-1.7389,-0.7866,1.0859,0.2727,-0.0943,2,0.7361303609185877,23.9,2.5,156,1,0,23,16,2.0,High
2470,86.92,76.0,2,72.0,0,535,580,445,1,1,0,0,0,0,0,0,-1.1644,-0.4536,0.4711,-1.6289,0.8637,2,1.1192977649902822,24.5,1.3,328,0,0,13,14,1.0,Good
2471,88.6,83.25,2,86.0,0,545,520,620,1,1,1,1,0,0,0,0,0.8463,0.3789,-0.2974,-0.8682,0.0973,4,1.7229633692679802,23.7,1.4,340,1,0,20,23,1.0,Good
2472,69.0,77.0,2,78.0,0,435,565,495,1,1,1,0,0,0,0,0,0.9737,-0.2793,-1.9405,-0.0552,0.8973,3,1.146379565238154,25.8,0.9,256,0,0,23,23,1.0,Low
2473,58.2,67.6,2,56.1,0,555,605,385,0,0,0,0,0,0,0,0,-1.4992,0.7348,-0.8157,-0.1727,-0.9194,0,0.0,26.4,1.0,321,1,0,32,23,0.0,Low
2474,78.0,80.6,2,72.04,0,405,435,590,1,1,1,0,0,0,0,0,1.0896,0.1888,0.3817,0.2679,-1.8673,3,0.9885056578307017,23.8,1.8,340,1,0,20,23,0.0,Low
2475,75.0,71.5,2,64.0,0,615,555,355,1,0,0,0,0,1,0,0,1.5644,0.8784,0.4711,-1.5021,-2.0105,2,0.28841940032739105,26.4,1.9,340,1,0,22,23,0.0,Good
2476,79.8,76.8,2,72.18,0,580,555,750,1,1,0,0,1,0,0,0,0.99,1.3779,1.2396,-0.3612,0.8637,3,1.0329600264036947,23.5,0.6,76,1,0,38,17,1.0,Low
2477,86.5,87.5,2,68.0,0,305,395,445,1,1,1,0,0,0,1,0,-1.8083,-0.0842,0.2729,0.64983,0.5024,4,1.5164716263245386,25.8,1.8,156,1,0,20,12,1.0,Good
2478,95.04,87.0,2,86.5,0,615,665,525,1,1,0,0,0,0,0,0,-0.5719,0.5008,-0.9245,-0.4078,0.1864,2,1.053678331827835,25.2,2.6,321,1,0,10,11,1.0,Average
2479,81.0,73.0,2,61.6,0,640,570,495,1,1,0,1,0,0,0,0,-0.4463,0.8784,0.4711,-2.136,0.6721,3,0.8796956326175867,23.4,1.3,326,1,0,32,23,0.0,Good
2480,86.2,91.33,2,84.0,1,465,415,530,1,1,0,0,0,0,0,0,-2.272,-0.9033,-0.6343,0.4148,-1.4724,2,0.815643120578711,24.2,2.1,9,1,0,13,20,1.0,Good
2481,87.0,80.0,2,84.0,0,525,505,450,1,1,0,1,0,0,0,0,-0.0154,0.8784,1.2396,-2.0092,1.247,3,0.8737573903373016,21.4,1.0,321,1,0,13,8,1.0,Average
2482,62.0,67.0,2,67.0,0,385,305,325,1,1,0,0,0,0,0,0,0.3555,0.8518,-0.2714,-0.99527,-0.4455,2,0.5192081838104268,28.1,0.2,156,1,0,32,13,1.0,Low
2483,80.0,91.4,2,80.5,1,415,625,675,1,1,0,0,0,0,0,0,-0.880999999999999,-0.2012,-1.0334,1.3549,-0.2875,2,1.2658812960387955,24.8,3.0,9,1,0,10,21,1.0,Good
2484,60.0,54.66,2,75.0,0,545,350,500,1,1,0,0,0,0,0,0,0.7027,0.3789,0.4711,-0.4879,-0.0943,2,0.68543715455471,27.1,1.0,375,1,0,13,17,0.0,Low
2485,95.6,94.4,1,76.5,1,665,690,615,0,1,0,1,0,0,0,0,0.4155,1.0449,0.7785,-0.3612,-0.4776,2,0.5950118764845606,24.1,2.4,46,0,0,33,4,1.0,Average
2486,72.0,64.0,2,72.0,0,490,410,485,1,1,0,0,0,0,0,0,1.1336,0.3789,-0.1437,-0.8682,-0.4776,2,0.68543715455471,23.5,1.0,206,1,3,9,24,1.0,Low
2487,81.3,82.9,2,91.0,0,685,670,720,1,1,0,1,0,0,0,0,0.8463,-0.2871,-0.1437,0.3995,0.0973,3,1.5200651121205442,23.4,0.4,319,0,0,13,17,1.0,Low
2488,77.0,66.8,2,78.0,0,465,525,645,1,1,1,1,0,0,0,0,-0.5899,0.0459,-1.8344,1.0333,0.8637,4,1.3272465295444071,25.9,1.2,242,1,0,22,16,1.0,Good
2489,87.2,71.0,2,69.62,0,395,570,635,1,1,0,1,0,0,0,0,0.2718,-0.1206,1.0859,-0.2344,0.8637,3,1.3968801512364584,24.1,1.8,321,1,0,13,24,1.0,Good
2490,60.83,70.4,2,70.38,0,355,515,595,1,1,0,0,0,0,0,0,0.8192,0.6568,0.672,-0.1727,0.0284,2,1.0875236074226153,27.6,4.5,320,1,0,32,23,1.0,Average
2491,95.0,89.0,2,77.0,0,595,545,690,1,1,0,1,0,0,0,0,0.5591,1.2114,-0.6048,-0.4879,1.6302,3,1.7896966309092237,23.8,1.4,160,0,0,13,7,0.0,Good
2492,76.4,73.8,2,75.0,0,560,435,440,1,1,1,0,0,0,0,0,-2.0262,0.5454,-0.4511,0.653,-0.2859,3,1.2601443917771864,24.1,0.4,29,1,0,20,13,1.0,Good
2493,68.0,74.0,2,71.2,0,570,570,530,1,0,0,0,1,0,0,0,0.7027,-0.2871,-0.2974,-0.7415,-0.6692,2,0.839967152294431,23.4,1.2,220,1,0,38,17,0.0,Low
2494,70.2,55.0,2,87.0,0,425,485,345,1,1,0,0,0,0,0,0,-0.7264,-1.0593,-1.0697,0.7673,-2.3017,2,1.2835654826013976,27.6,3.6,218,1,3,9,16,0.0,Good
2495,74.0,62.0,2,71.0,1,465,450,295,1,1,1,1,0,0,0,0,-0.5899,-1.8855,-0.2974,1.1601,0.166999999999999,4,1.109051976120488,24.1,0.7,225,0,0,20,21,1.0,Low
2496,76.2,65.2,2,69.1,0,580,555,585,0,0,0,0,0,0,0,0,0.1282,-0.6201,-0.6048,-0.8682,-0.4776,0,0.0,24.6,0.4,365,1,0,13,13,2.0,Low
2497,78.8,88.9,2,65.8,1,455,455,585,1,1,1,0,0,0,0,0,-1.8083,-0.1232,0.3817,-0.5253,-0.4455,3,0.7650144560102148,27.2,0.8,329,0,0,19,21,1.0,Low
2498,63.6,69.33,2,63.41,0,380,520,485,1,0,0,0,1,0,0,0,0.5591,-0.9531,0.1637,1.2869,0.0973,2,0.6316770938811833,25.8,2.0,311,1,0,27,24,1.0,Good
2499,82.4,74.4,2,76.09,0,455,515,415,1,1,0,0,0,0,0,0,-0.4173,0.3448,0.3817,-0.43717,-0.9194,2,1.2018184735889843,24.6,2.6,359,1,0,32,13,2.0,Good
2500,69.0,65.0,2,61.8,0,520,560,515,1,0,1,0,0,0,0,0,-1.7389,-0.2871,0.7785,2.1743,-0.2859,2,1.2116807089354387,25.4,1.2,119,1,0,20,23,0.0,Low
2501,71.33,66.46,2,60.0,0,475,410,505,1,1,0,1,0,0,0,0,-0.4463,0.5454,1.0859,1.9207,0.8637,3,1.5583717391972476,23.3,1.8,362,1,0,13,18,1.0,Low
2502,78.3,81.0,2,78.0,0,665,520,740,1,1,0,1,0,0,0,0,-0.0154,-0.7866,-0.7585,-1.2486,-0.4776,3,1.3344258124412431,23.0,1.6,224,1,0,13,17,0.0,Good
2503,79.8,78.5,2,61.0,1,510,485,475,1,0,1,0,0,0,1,0,0.4155,0.5454,0.9322,-0.6147,-0.2859,3,0.5921902694801313,21.7,1.0,342,1,0,20,21,1.0,Good
2504,67.8,65.2,2,72.18,0,525,305,405,1,1,0,0,0,0,0,0,0.51,0.0328,-0.7794,-0.2902,0.7788,2,0.4443867763893777,25.4,1.3,351,0,0,10,13,1.0,Low
2505,83.2,72.2,2,64.09,1,575,605,565,1,1,0,0,0,0,0,0,-1.3447,1.5928,0.3817,-0.6428,0.6603,2,1.1192977649902822,27.0,2.1,321,1,0,10,18,1.0,Good
2506,82.0,74.4,1,72.34,0,570,570,620,1,1,0,0,0,0,0,0,-0.0154,1.2114,0.3174,-0.8682,-0.2859,2,1.1489432041004213,24.9,1.0,206,0,0,32,7,1.0,Low
2507,68.0,53.0,2,76.0,0,360,325,370,1,1,0,1,0,0,0,0,0.7027,0.2124,0.7785,-0.6147,1.4386,3,1.2097227245552573,23.9,1.1,321,1,3,9,23,1.0,Low
